customer_id,default_flag,join_date,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,education_level_enc,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,gender_Male,gender_Other,employment_type_Self-Employed,employment_type_Unemployed,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio
C00129,0,2019-01-15,71,Male,North,Post-Graduate,Salaried,48149.21,76955.97,Home,626.99,2,308.0,0.39,3,1,0,0,0,0,1,1,0,0,0,1.5982810517555741,5.703703703703703,0.006396782003276897
C00130,0,2019-05-08,74,Female,North,Primary,Salaried,82873.09,16434.3,Education,639.95,3,76.0,0.61,0,1,0,0,0,1,0,0,0,0,0,0.19830683277285788,1.5129396151293961,0.0009170648759446523
C00131,0,2020-11-30,49,Female,East,Primary,Salaried,123075.65,76955.97,Car,764.03,1,98.0,0.19,0,0,0,0,1,0,0,0,0,0,0,0.6252737239250818,3.1443850267379676,0.0007962582362961317
C00132,0,2021-03-26,23,Male,South,Secondary,Salaried,66206.49,41860.78,Business,584.92,5,144.0,0.56,1,0,1,0,0,0,0,1,0,0,0,0.6322760804869734,5.274725274725275,0.0021750133559413887
C00133,0,2018-01-15,65,Female,North,Post-Graduate,Salaried,65727.37,72851.0,Education,737.81,1,376.0,0.68,3,1,0,0,0,1,0,0,0,0,0,1.1083814855211764,5.682619647355163,0.005720600109208691
C00134,1,2023-01-11,38,Female,East,Secondary,Self-Employed,43151.31,40776.32,Education,532.72,1,211.0,0.72,1,0,0,0,0,1,0,0,0,1,0,0.9449613464805589,38.83435582822086,0.004889770438023782
C00135,0,2018-03-06,60,Female,North,Post-Graduate,Salaried,74075.08,28123.39,Business,749.48,1,437.0,0.51,3,1,0,0,0,0,0,0,0,0,0,0.3796606092089269,6.775193798449612,0.0058994198858779495
C00136,0,2023-02-24,41,Male,West,Post-Graduate,Salaried,58460.45,76955.97,Car,718.15,0,437.0,0.32,3,0,0,1,1,0,0,1,0,0,0,1.3163766272753632,110.16806722689076,0.007475139175288593
C00137,0,2023-02-06,47,Male,East,Post-Graduate,Self-Employed,123075.65,14430.68,Home,637.55,2,188.0,0.21,3,0,0,0,0,0,1,1,0,1,0,0.1172504878097333,41.167883211678834,0.001527515800241559
C00138,0,2019-06-05,53,Male,North,Primary,Self-Employed,37687.9,76955.97,Car,723.33,1,348.0,0.34,0,1,0,0,1,0,0,1,0,1,0,2.041927780534336,7.058823529411765,0.009233732842636495
C00139,0,2021-09-29,55,Male,East,Post-Graduate,Salaried,437.23,76955.97,Car,609.92,1,88.0,0.48,3,0,0,0,1,0,0,1,0,0,0,176.00798206893396,4.177215189873418,0.2012670676760515
C00140,0,2021-02-26,46,Male,North,Post-Graduate,Salaried,61299.8,65541.49,Home,642.46,0,94.0,0.24,3,1,0,0,0,0,1,1,0,0,0,1.069195821193544,3.32939787485242,0.0015334470911813741
C00141,0,2019-10-10,47,Male,South,Post-Graduate,Self-Employed,92601.66,20798.1,Education,450.82,2,30.0,0.77,3,0,1,0,0,1,0,1,0,1,0,0.22459748561742843,0.665680473372781,0.0003239682744348211
C00142,0,2022-02-04,47,Male,North,Graduate,Salaried,33821.25,26783.69,Home,649.09,2,387.0,0.73,2,1,0,0,0,0,1,1,0,0,0,0.7919189858446982,23.035714285714285,0.011442510256125957
C00143,0,2020-12-22,68,Female,East,Primary,Salaried,74638.46,7943.87,Home,704.16,0,174.0,0.12,0,0,0,0,0,0,1,0,0,0,0,0.10643132240402602,5.717415115005476,0.002331237809568954
C00144,0,2021-03-08,50,Male,West,Graduate,Salaried,70764.18,15335.66,Business,738.71,1,37.0,0.49,2,0,0,1,0,0,0,1,0,0,0,0.21671501033432453,1.3261648745519714,0.000522863403490297
C00145,0,2022-03-03,43,Male,West,Primary,Self-Employed,74006.31,36191.13,Business,714.51,3,246.0,0.65,0,0,0,1,0,0,0,1,0,1,0,0.4890276248065874,15.471698113207546,0.0033240408824598876
C00146,0,2019-08-16,62,Male,West,Secondary,Salaried,74254.79,7034.84,Car,697.94,1,297.0,0.27,1,0,0,1,1,0,0,1,0,0,0,0.09473920806994406,6.332622601279318,0.003999741969507961
C00147,0,2019-01-27,64,Male,North,Graduate,Unemployed,53183.49,17355.61,Business,704.41,2,194.0,0.47,2,1,0,0,0,0,0,1,0,0,1,0.32633454479952334,3.6194029850746268,0.0036477485776130903
C00148,0,2022-08-26,48,Male,South,Secondary,Salaried,110256.71,76955.97,Home,734.6,1,434.0,0.38,1,0,1,0,0,0,1,1,0,0,0,0.6979708536559815,43.25581395348837,0.003936268368609946
C00149,0,2019-02-23,34,Male,North,Post-Graduate,Self-Employed,19108.03,19467.64,Home,675.42,0,319.0,0.24,3,1,0,0,0,0,1,1,0,1,0,1.018819836477125,6.053130929791271,0.016694551976315718
C00150,0,2018-10-16,22,Male,West,Secondary,Salaried,53271.61,50357.49,Business,646.83,3,164.0,0.53,1,0,0,1,0,0,0,1,0,0,0,0.945296941466571,2.875511396843951,0.0030785628592790793
C00151,1,2019-01-14,57,Male,East,Secondary,Salaried,56243.7,34655.16,Business,540.48,1,132.0,0.8,1,0,0,0,0,0,0,1,0,0,0,0.6161607433365871,2.442936458975941,0.0023469295227732173
C00152,0,2022-12-02,25,Male,West,Secondary,Self-Employed,58984.67,17220.37,Business,675.45,2,96.0,0.36,1,0,0,1,0,0,0,1,0,1,0,0.2919465345826297,14.187192118226601,0.001627541529010843
C00153,0,2022-02-22,58,Male,East,Secondary,Salaried,77908.27,19456.98,Home,732.27,8,211.0,0.49,1,0,0,0,0,0,1,1,0,0,0,0.2497421647278267,13.024691358024691,0.002708313250955258
C00154,0,2018-08-19,65,Female,South,Primary,Salaried,74100.19,25172.12,Education,561.94,0,49.0,0.33,0,0,1,0,0,1,0,0,0,0,0,0.33970385231130984,0.8309779536461277,0.0006612668604493457
C00155,0,2020-10-14,61,Other,East,Graduate,Salaried,71376.65,4269.2,Education,631.68,3,178.0,0.71,2,0,0,0,0,1,0,0,1,0,0,0.059812277544547134,5.437881873727087,0.002493812752489785
C00156,0,2018-02-10,74,Male,North,Primary,Salaried,60606.01,46984.82,Business,684.03,3,79.0,0.71,0,1,0,0,0,0,0,1,0,0,0,0.775250177333898,1.209800918836141,0.0013035010884234089
C00157,0,2020-11-17,67,Female,North,Primary,Salaried,32595.01,20036.2,Car,770.99,2,289.0,0.23,0,1,0,0,1,0,0,0,0,0,0,0.614701452768384,9.145569620253164,0.008866387830529888
C00158,0,2018-05-15,34,Female,North,Primary,Self-Employed,12747.34,48316.76,Car,450.82,1,411.0,0.73,0,1,0,0,1,0,0,0,0,1,0,3.790340573013664,6.611260053619303,0.0322420206882377
C00159,0,2018-07-20,59,Male,East,Secondary,Salaried,89256.52,30048.27,Education,713.48,0,339.0,0.21,1,0,0,0,0,1,0,1,0,0,0,0.3366507006995119,5.65314063368538,0.003798041868538007
C00160,0,2023-02-07,45,Male,North,Primary,Salaried,74149.93,19340.42,Business,621.38,1,449.0,0.17,0,1,0,0,0,0,0,1,0,0,0,0.26082856720161435,99.04411764705883,0.006055299040740834
C00161,1,2020-02-19,40,Male,North,Graduate,Salaried,123075.65,25797.66,Home,596.11,0,408.0,0.56,2,1,0,0,0,0,1,1,0,0,0,0.20960815563435986,10.032786885245903,0.003315034289885936
C00162,0,2020-07-18,22,Male,North,Primary,Self-Employed,81705.29,25867.14,Car,576.56,3,363.0,0.37,0,1,0,0,1,0,0,1,0,1,0,0.3165907617487191,10.177570093457945,0.00444279678831077
C00163,0,2020-11-22,48,Female,South,Post-Graduate,Salaried,68538.99,71750.64,Car,597.56,5,337.0,0.47,3,0,1,0,1,0,0,0,0,0,0,1.046858729607775,10.721102863202544,0.0049169093387573986
C00164,0,2020-12-07,26,Female,East,Secondary,Salaried,69853.22,23158.65,Home,689.93,1,428.0,0.56,1,0,0,0,0,0,1,0,0,0,0,0.33153303455445576,13.836206896551724,0.006127133437800004
C00165,0,2019-05-18,37,Male,East,Post-Graduate,Salaried,70099.42,27737.27,Home,631.78,1,36.0,0.14,3,0,0,0,0,0,1,1,0,0,0,0.3956847289178712,0.7214428857715431,0.0005135563175843681
C00166,0,2019-02-11,45,Male,West,Graduate,Salaried,42635.83,8026.37,Business,707.14,0,354.0,0.31,2,0,0,1,0,0,0,1,0,0,0,0.18825410458762032,6.666666666666666,0.008302875773733032
C00167,1,2022-05-17,48,Female,East,Graduate,Salaried,16212.43,21212.91,Home,560.25,0,140.0,0.42,2,0,0,0,0,0,1,0,0,0,0,1.3084349477530512,10.44776119402985,0.008635349543529255
C00168,0,2022-10-18,22,Female,South,Graduate,Self-Employed,46232.87,70505.65,Home,705.76,1,286.0,0.29,2,0,1,0,0,0,1,0,0,1,0,1.5250113177053466,34.596774193548384,0.006186074972200514
C00169,0,2020-03-15,55,Male,East,Graduate,Self-Employed,59541.09,31040.77,Home,684.7,2,386.0,0.13,2,0,0,0,0,0,1,1,0,1,0,0.5213335866038059,9.690376569037657,0.006482917931129578
C00170,0,2018-04-09,57,Female,South,Primary,Self-Employed,43804.57,9276.04,Education,529.38,1,304.0,0.16,0,0,1,0,0,1,0,0,0,1,0,0.21175964060370872,4.797475013150973,0.006939915173234208
C00171,0,2019-11-15,25,Male,South,Secondary,Salaried,27847.91,10106.53,Home,770.5,2,297.0,0.66,1,0,1,0,0,0,1,1,0,0,0,0.36291879713773856,6.770516717325228,0.010665073249662182
C00172,0,2023-03-11,21,Female,East,Graduate,Self-Employed,41294.74,12170.91,Car,677.19,2,263.0,0.74,2,0,0,0,1,0,0,0,0,1,0,0.29473269476935804,75.86538461538461,0.006368849882575844
C00173,0,2019-12-27,60,Female,West,Post-Graduate,Self-Employed,85893.31,49006.33,Business,646.78,2,443.0,0.21,3,0,0,1,0,0,0,0,0,1,0,0.5705488588110064,10.431711145996859,0.0051575611651245015
C00174,0,2022-04-20,47,Male,North,Graduate,Salaried,78704.89,44410.55,Business,742.49,1,94.0,0.27,2,1,0,0,0,0,0,1,0,0,0,0.564266718370358,6.573426573426573,0.0011943349390361895
C00175,1,2020-08-18,56,Male,North,Secondary,Salaried,64285.24,1389.36,Business,727.47,1,18.0,0.56,1,1,0,0,0,0,0,1,0,0,0,0.021612426118343804,0.519730510105871,0.00028000206579301877
C00176,0,2022-10-29,65,Female,East,Post-Graduate,Salaried,74677.45,20638.04,Education,652.0,2,59.0,0.77,3,0,0,0,0,1,0,0,0,0,0,0.27636240926812583,7.468354430379747,0.0007900644705998933
C00177,1,2019-09-05,43,Male,East,Post-Graduate,Salaried,31701.66,24787.89,Car,649.4,1,10.0,0.31,3,0,0,0,1,0,0,1,0,0,0,0.7819114204114233,0.21629416005767843,0.00031544089489320116
C00178,0,2023-05-21,67,Female,South,Post-Graduate,Salaried,40114.38,10201.45,Home,854.96,1,13.0,0.7,3,0,1,0,0,0,1,0,0,0,0,0.25430905326219677,11.818181818181817,0.00032407331236329715
C00179,0,2022-01-25,51,Female,East,Primary,Salaried,67775.38,16116.84,Car,652.62,3,13.0,0.45,0,0,0,0,1,0,0,0,0,0,0,0.23779785520936952,0.7587548638132295,0.0001918100643626048
C00180,0,2019-10-05,31,Other,South,Graduate,Salaried,73770.32,63882.38,Business,788.6,1,99.0,0.77,2,0,1,0,0,0,0,0,1,0,0,0.8659631678431108,2.188651436993368,0.0013420031253761674
C00181,0,2022-11-28,30,Male,West,Primary,Salaried,62709.96,30548.61,Home,649.52,3,171.0,0.2,0,0,0,1,0,0,1,1,0,0,0,0.48714127707943045,24.782608695652172,0.00272683956424147
C00182,0,2020-10-25,23,Male,East,Post-Graduate,Salaried,28436.89,14769.71,Business,651.27,1,164.0,0.78,3,0,0,0,0,0,0,1,0,0,0,0.519385558688028,5.066941297631308,0.0057671566757124286
C00183,0,2021-05-26,74,Female,North,Primary,Self-Employed,18759.68,18961.26,Business,791.84,2,24.0,0.41,0,1,0,0,0,0,0,0,0,1,0,1.010745385848799,0.949868073878628,0.001279339519650655
C00184,0,2019-05-18,34,Male,North,Primary,Unemployed,78401.97,18355.81,Business,705.14,3,374.0,0.77,0,1,0,0,0,0,0,1,0,0,1,0.23412434662037193,7.49498997995992,0.004770288297602726
C00185,0,2020-02-06,36,Female,East,Primary,Salaried,85676.15,27599.81,Car,732.03,0,41.0,0.42,0,0,0,0,1,0,0,0,0,0,0,0.32214110928187134,0.9975669099756691,0.0004785462465341872
C00186,0,2019-02-02,30,Female,South,Graduate,Salaried,44229.48,7017.87,Car,524.44,1,434.0,0.47,2,0,1,0,1,0,0,0,0,0,0,0.1586695118278578,8.127340823970037,0.009812459924918854
C00187,1,2020-05-20,49,Male,North,Post-Graduate,Salaried,21988.44,12889.85,Business,651.39,2,464.0,0.66,3,1,0,0,0,0,0,1,0,0,0,0.5862102995937866,12.32949512843224,0.021101997231272433
C00188,0,2020-03-05,30,Male,South,Post-Graduate,Self-Employed,4790.7,50428.77,Business,764.38,2,454.0,0.61,3,0,1,0,0,0,0,1,0,1,0,10.526388627966686,11.302904564315353,0.09476694428789112
C00189,0,2019-01-28,32,Male,East,Graduate,Self-Employed,106050.0,20784.17,Home,726.83,1,72.0,0.53,2,0,0,0,0,0,1,1,0,1,0,0.19598462989156057,1.3441194772868699,0.0006789250353606789
C00190,1,2018-07-26,47,Male,East,Primary,Unemployed,62784.77,11159.8,Business,854.96,3,454.0,0.39,0,0,0,0,0,0,0,1,0,0,1,0.1777469281164843,7.596207473508088,0.007231053008556056
C00191,0,2020-11-04,61,Female,North,Primary,Salaried,74216.45,11534.2,Business,628.83,1,373.0,0.65,0,1,0,0,0,0,0,0,0,0,0,0.1554129845876487,11.644120707596255,0.005025839958661456
C00192,0,2023-02-25,21,Male,East,Secondary,Salaried,50902.21,39209.52,Business,672.77,4,117.0,0.76,1,0,0,0,0,0,0,1,0,0,0,0.7702911130970541,29.74576271186441,0.002298524955989141
C00193,0,2022-04-27,25,Female,West,Secondary,Salaried,12166.69,14555.96,Business,789.05,2,23.0,0.11,1,0,0,1,0,0,0,0,0,0,0,1.19637797954908,1.6350710900473935,0.0018904073334653879
C00194,1,2020-06-10,40,Female,West,Secondary,Self-Employed,75497.46,33147.5,Car,641.85,4,32.0,0.51,1,0,0,1,1,0,0,0,0,1,0,0.43905450593967,0.8664259927797835,0.00042385531910609967
C00195,0,2022-01-24,28,Male,North,Graduate,Salaried,110002.69,13340.14,Business,705.94,1,120.0,0.71,2,1,0,0,0,0,0,1,0,0,0,0.12127103437197763,6.990291262135922,0.0010908824138755153
C00196,0,2022-09-11,63,Female,West,Post-Graduate,Self-Employed,40431.07,8919.79,Education,703.84,1,330.0,0.56,3,0,0,1,0,1,0,0,0,1,0,0.22061721344500654,34.73684210526316,0.008162039738250805
C00197,0,2022-05-18,47,Female,South,Secondary,Salaried,119586.43,26783.96,Business,450.82,2,169.0,0.66,1,0,1,0,0,0,0,0,0,0,0,0.22397156600460438,12.643391521197007,0.0014132038225407348
C00198,1,2020-05-13,21,Male,North,Post-Graduate,Salaried,74141.07,20375.64,Car,652.03,1,50.0,0.73,3,1,0,0,1,0,0,1,0,0,0,0.2748225780933563,1.3204225352112675,0.0006743900512900609
C00199,1,2020-01-13,74,Female,North,Post-Graduate,Self-Employed,101668.83,38104.95,Education,772.16,2,291.0,0.63,3,1,0,0,0,1,0,0,0,1,0,0.37479481174318613,6.94510739856802,0.002862234177377668
C00200,0,2021-06-18,47,Male,South,Post-Graduate,Salaried,67680.53,44680.81,Education,646.9,3,313.0,0.6,3,0,1,0,0,1,0,1,0,0,0,0.6601722829298174,12.775510204081632,0.004624668276090628
C00201,1,2019-07-18,48,Female,West,Graduate,Salaried,67653.28,16541.48,Business,595.57,4,466.0,0.78,2,0,0,1,0,0,0,0,0,0,0,0.24450374024733168,9.735376044568245,0.006888062190037202
C00202,0,2020-10-17,63,Male,West,Graduate,Self-Employed,106098.14,29119.03,Business,625.1,1,153.0,0.7,2,0,0,1,0,0,0,1,0,1,0,0.2744537274640253,4.6884576098059245,0.001442061095510251
C00203,0,2018-04-06,57,Male,West,Graduate,Salaried,79567.6,16138.33,Car,571.15,1,424.0,0.67,2,0,0,1,1,0,0,1,0,0,0,0.20282539626682217,6.680672268907562,0.005328802175759983
C00204,1,2023-04-08,67,Male,North,Graduate,Salaried,69371.2,36567.59,Education,735.32,0,459.0,0.16,2,1,0,0,0,1,0,1,0,0,0,0.527129269783426,181.1842105263158,0.006616578637820883
C00205,0,2022-10-24,57,Other,North,Secondary,Salaried,74088.49,26548.6,Education,629.86,0,297.0,0.27,1,1,0,0,0,1,0,0,1,0,0,0.35833636236883754,36.81818181818182,0.004008719842987757
C00206,0,2019-04-30,32,Male,West,Primary,Salaried,22319.79,13372.17,Car,630.92,1,403.0,0.49,0,0,0,1,1,0,0,1,0,0,0,0.5991171959951236,7.98019801980198,0.01805572543469271
C00207,0,2021-12-01,57,Male,East,Primary,Salaried,71463.87,12505.67,Business,717.27,1,162.0,0.6,0,0,0,0,0,0,0,1,0,0,0,0.17499290200768586,8.541300527240773,0.002266879753363483
C00208,0,2018-08-19,69,Female,West,Primary,Salaried,74081.99,27307.98,Home,515.65,2,91.0,0.31,0,0,0,1,0,0,1,0,0,0,0,0.3686183376013522,1.5432447710570945,0.0012283687303756283
C00209,1,2020-01-19,69,Female,South,Secondary,Salaried,63211.28,55812.48,Home,647.05,0,374.0,0.17,1,0,1,0,0,0,1,0,0,0,0,0.8829512707225673,8.968824940047961,0.005916665506536176
C00210,1,2022-08-06,64,Female,North,Primary,Salaried,45217.38,45298.85,Education,645.85,1,235.0,0.32,0,1,0,0,0,1,0,0,0,0,0,1.0018017408350506,21.962616822429908,0.0051971166838945555
C00211,0,2021-04-09,48,Male,South,Secondary,Self-Employed,14020.74,10358.81,Education,627.15,2,486.0,0.64,1,0,1,0,0,1,0,1,0,1,0,0.7388204902166362,18.111801242236027,0.034662935051930216
C00212,1,2019-06-25,67,Male,South,Secondary,Unemployed,40410.37,11268.04,Business,606.04,1,438.0,0.71,1,0,1,0,0,0,0,1,0,0,1,0.27884030757451617,9.006168608636052,0.010838802020372493
C00213,0,2020-11-25,35,Male,North,Secondary,Self-Employed,63274.53,12677.93,Home,593.2,2,161.0,0.74,1,1,0,0,0,0,1,1,0,1,0,0.20036387469017947,5.138297872340425,0.002544467734489691
C00214,0,2019-06-09,26,Female,East,Primary,Salaried,38588.58,13667.14,Education,672.6,2,268.0,0.37,0,0,0,0,0,1,0,0,0,0,0,0.35417576910059917,5.450847457627119,0.006945059911507498
C00215,0,2021-03-29,64,Female,West,Post-Graduate,Unemployed,35888.84,5149.59,Business,569.19,1,327.0,0.36,3,0,0,1,0,0,0,0,0,0,1,0.14348722332624853,12.022058823529411,0.009111467520265353
C00216,0,2023-02-06,40,Male,South,Primary,Salaried,58722.07,41441.35,Home,662.89,4,88.0,0.38,0,0,1,0,0,0,1,1,0,0,0,0.7057201832292356,19.27007299270073,0.00149858477400405
C00217,0,2022-09-19,70,Male,North,Primary,Salaried,96210.29,15295.19,Car,605.77,1,204.0,0.36,0,1,0,0,1,0,0,1,0,0,0,0.1589766541603814,22.093862815884478,0.002120355317502941
C00218,0,2021-06-20,34,Female,South,Graduate,Unemployed,77117.98,31877.62,Education,611.09,3,448.0,0.57,2,0,1,0,0,1,0,0,0,0,1,0.4133617089036824,18.335607094133696,0.0058092807928838384
C00219,0,2021-01-14,22,Male,West,Secondary,Self-Employed,67146.79,17109.58,Car,665.76,3,232.0,0.35,1,0,0,1,1,0,0,1,0,1,0,0.25480860663629645,7.820224719101123,0.0034551167673093535
C00220,0,2022-12-25,29,Female,East,Post-Graduate,Self-Employed,64712.16,21625.47,Home,610.19,0,275.0,0.11,3,0,0,0,0,0,1,0,0,1,0,0.33417938761432164,45.833333333333336,0.004249587712726634
C00221,0,2019-08-01,57,Other,East,Graduate,Self-Employed,73779.42,12731.71,Business,751.36,5,239.0,0.41,2,0,0,0,0,0,0,0,1,1,0,0.17256451731390676,5.042194092827004,0.0032393857257213463
C00222,0,2019-11-13,40,Male,East,Post-Graduate,Salaried,57246.71,21534.12,Business,638.79,3,448.0,0.26,3,0,0,0,0,0,0,1,0,0,0,0.3761634511398122,10.197268588770866,0.007825777236805399
C00223,0,2019-07-11,46,Male,North,Post-Graduate,Salaried,49722.96,10970.92,Home,733.73,1,159.0,0.12,3,1,0,0,0,0,1,1,0,0,0,0.22064092724970516,3.3056133056133055,0.0031977179154257913
C00224,0,2022-05-17,47,Female,North,Secondary,Self-Employed,78454.85,21662.29,Car,651.95,1,407.0,0.43,1,1,0,0,1,0,0,0,0,1,0,0.2761115469598119,30.37313432835821,0.005187697127711033
C00225,0,2023-05-31,21,Female,East,Primary,Salaried,73712.5,70670.14,Business,587.27,2,466.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.958726674580295,607.8260869565217,0.006321858572155333
C00226,0,2020-10-09,55,Male,West,Secondary,Salaried,30285.06,33405.77,Education,516.96,3,475.0,0.42,1,0,0,1,0,1,0,1,0,0,0,1.1030445374716114,14.437689969604865,0.015684301104240836
C00227,0,2019-10-08,26,Other,West,Secondary,Self-Employed,96082.5,27801.4,Car,610.63,1,145.0,0.29,1,0,0,1,1,0,0,0,1,1,0,0.28934925714880444,3.2127031019202366,0.0015091197668670154
C00228,1,2020-03-06,57,Male,North,Graduate,Self-Employed,13251.82,7663.37,Car,631.39,1,132.0,0.52,2,1,0,0,1,0,0,1,0,1,0,0.5782881143873068,3.2890365448504983,0.009960895937312761
C00229,0,2020-11-17,73,Male,East,Secondary,Salaried,97958.07,34676.07,Education,656.16,0,367.0,0.79,1,0,0,0,0,1,0,1,0,0,0,0.3539889056613712,11.61392405063291,0.0037465009263657396
C00230,0,2022-07-02,25,Female,West,Primary,Salaried,72661.38,37480.0,Home,705.79,0,408.0,0.48,0,0,0,1,0,0,1,0,0,0,0,0.5158173434085617,34.38202247191011,0.005615087409570256
C00231,1,2022-04-29,53,Female,West,Post-Graduate,Self-Employed,35771.23,27299.2,Business,699.98,1,119.0,0.55,3,0,0,1,0,0,0,0,0,1,0,0.7631607859165033,8.5,0.0033266957831754734
C00232,0,2021-09-25,69,Male,West,Secondary,Self-Employed,60606.36,26145.33,Car,740.85,0,152.0,0.74,1,0,0,1,1,0,0,1,0,1,0,0.43139581390467935,7.169811320754717,0.002507987610541204
C00233,1,2022-12-27,71,Female,North,Post-Graduate,Salaried,123075.65,19689.78,Business,579.02,0,445.0,0.36,3,1,0,0,0,0,0,0,0,0,0,0.15998111730468212,75.0,0.003615662399507945
C00234,0,2023-06-05,34,Female,East,Secondary,Salaried,80193.14,37031.42,Business,652.47,1,79.0,0.22,1,0,0,0,0,0,0,0,0,0,0,0.46177790269841035,131.66666666666669,0.0009851216700081827
C00235,0,2021-09-16,32,Male,South,Post-Graduate,Salaried,79698.28,67346.65,Car,569.99,0,63.0,0.3,3,0,1,0,1,0,0,1,0,0,0,0.8450201183764567,2.9302325581395348,0.0007904813002237941
C00236,0,2022-07-22,62,Male,East,Secondary,Salaried,71534.09,28693.4,Home,683.14,2,341.0,0.38,1,0,0,0,0,0,1,1,0,0,0,0.40111504878303483,30.446428571428573,0.004766957963678577
C00237,0,2022-03-10,40,Male,East,Graduate,Salaried,78659.58,10123.62,Car,794.34,3,435.0,0.55,2,0,0,0,1,0,0,1,0,0,0,0.128701678803777,27.76595744680851,0.005530159199934706
C00238,1,2021-10-03,46,Male,North,Post-Graduate,Salaried,57129.19,10762.53,Home,554.29,2,412.0,0.1,3,1,0,0,0,0,1,1,0,0,0,0.18838933301872476,19.681528662420384,0.007211724864294417
C00239,1,2022-02-05,70,Male,West,Secondary,Salaried,104041.88,39379.16,Education,854.96,1,49.0,0.7,1,0,0,1,0,1,0,1,0,0,0,0.3784933528690562,2.922465208747515,0.00047096419249632935
C00240,1,2021-06-08,44,Male,West,Secondary,Unemployed,90590.17,10189.64,Home,733.89,3,206.0,0.15,1,0,0,1,0,0,1,1,0,0,1,0.11248063669601238,8.29530201342282,0.0022739774083656095
C00241,1,2018-07-09,47,Male,North,Graduate,Salaried,48074.86,25870.12,Home,578.58,1,36.0,0.73,2,1,0,0,0,0,1,1,0,0,0,0.5381215878735788,0.5966850828729282,0.0007488321338845293
C00242,1,2021-06-02,54,Male,North,Graduate,Self-Employed,80271.54,16706.71,Car,684.91,4,339.0,0.76,2,1,0,0,1,0,0,1,0,1,0,0.20812743844206802,13.541944074567242,0.004223165520432273
C00243,0,2021-11-09,45,Female,North,Graduate,Self-Employed,78089.56,9341.4,Business,621.21,1,308.0,0.79,2,1,0,0,0,0,0,0,0,1,0,0.11962418535845253,15.634517766497462,0.00394418921043991
C00244,1,2021-11-01,70,Male,North,Post-Graduate,Salaried,53505.96,42865.2,Business,646.68,1,189.0,0.67,3,1,0,0,0,0,0,1,0,0,0,0.801129444271255,9.465776293823039,0.0035323167736827825
C00245,0,2021-07-30,49,Female,North,Post-Graduate,Unemployed,51543.58,38770.55,Home,618.56,2,55.0,0.2,3,1,0,0,0,0,1,0,0,0,1,0.7521897004437799,2.380952380952381,0.0010670582058910148
C00246,0,2023-06-05,59,Female,South,Graduate,Salaried,74251.26,7446.36,Home,632.01,3,151.0,0.59,2,0,1,0,0,0,1,0,0,0,0,0.10028597494507165,251.66666666666669,0.0020336355234914535
C00247,0,2019-09-25,51,Female,East,Primary,Salaried,59632.66,32375.42,Car,742.44,0,329.0,0.24,0,0,0,0,1,0,0,0,0,0,0,0.5429142352529637,7.220190197512801,0.005517110925455949
C00248,1,2019-09-20,67,Female,East,Primary,Self-Employed,66504.3,28802.23,Home,643.67,1,454.0,0.73,0,0,0,0,0,0,1,0,0,1,0,0.4330882363997516,9.927113702623906,0.006826626248227558
