trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,hour,day_of_week,month,fare_log,distance_log,duration_sqrt,fare_amount_std,distance_km_std,duration_min_std,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,surge_flag,gender_encoded,ride_freq_bin,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,total_rides,cancelled_rides,avg_rating
T00084,R0732,Zone_15,7.68,148.92,61.21,2024-06-08,0,5,6,4.130515758526928,2.1610215286722587,12.20327824807744,-1.42017281068074,-0.8218827761306907,1.174995926529296,0.08873950758627122,0.29248366013071897,0.8245040706341017,0,0,0,Med,9.120000000000001,40.4606,2176,0.13524590163934427,244.0,33.0,4.31
T00085,R0005,Zone_13,11.16,151.07,106.97,2024-06-25,0,1,6,4.681853410759049,2.498151876538021,12.291053657030385,-1.0885111040410413,-0.3093170431671156,1.2183659913994207,0.18659100852479882,0.434640522875817,0.8368306386882239,0,0,2,High,11.16,106.97,935,0.09691629955947137,454.0,44.0,3.94
T00086,R0613,Zone_23,19.93,78.52,352.47,2024-07-18,0,3,7,5.867798616105916,3.0411835364579085,8.861151166750288,0.6908365572361893,0.9824075195025835,-0.2451215464273414,0.711559178988272,0.7928921568627451,0.4208806329549364,0,0,1,Med,19.93,352.47,2329,0.015384615384615385,260.0,4.0,3.19
T00087,R0095,Zone_25,7.0,96.67,173.37,2023-11-01,0,2,11,5.1611794783294025,2.0794415416798357,9.832090316916338,-0.6072537325184013,-0.9220392986638031,0.12100248956929184,0.3285783263202148,0.2647058823529412,0.5249398004815963,0,0,0,High,7.0,173.37,1730,0.07640449438202247,445.0,34.0,3.35
T00088,R0872,Zone_12,17.66,48.56,352.45,2023-05-23,0,1,5,5.867742032616963,2.926382195419198,6.968500556073739,0.6906916001965738,0.6480614810464586,-0.8494783573617285,0.7115164117238757,0.7001633986928104,0.2491113404426098,0,0,0,Med,13.426666666666668,367.8966666666667,1806,0.08759124087591241,274.0,24.0,3.45
T00089,R0850,Zone_26,17.39,107.24,477.35,2024-03-17,0,6,3,6.1703426821241765,2.91180703861623,10.355674772799693,1.595948312593829,0.6082934500406639,0.3342218317447414,0.978597977878205,0.6891339869281046,0.5855406490081413,0,0,0,Med,17.39,477.35,2525,0.09778209996989022,255.85966850828729,25.01849568434032,4.007497243660419
T00090,R0538,Zone_35,10.05,141.95,216.45,2024-06-29,0,5,6,5.381968939043647,2.402430427963762,11.914277149705725,-0.2950162691871465,-0.47280783730204895,1.0343962278573107,0.42069901382965036,0.3892973856209151,0.7845430569888775,0,0,1,High,8.554872910646536,351.9043,931,0.07876701718532014,419.0,33.00338020064914,4.05
T00091,R0057,Zone_22,17.55,45.28,246.4,2023-11-16,0,3,11,5.511006459958388,2.920469789053444,6.729041536504289,-0.07794310236330505,0.6318596906366905,-0.9156429214426628,0.48474299226297424,0.6956699346405228,0.23030615755073963,0,0,2,Low,19.77,364.695,1518,0.6949152542372882,59.0,41.0,4.14
T00092,R0236,Zone_31,3.71,50.97,370.62,2023-07-22,0,5,7,5.917871826804609,1.5496879080283263,7.139327699440614,0.8223850706870313,-1.406620120919597,-0.8008635404607982,0.7503704714278322,0.13031045751633985,0.2629285632381608,0,1,1,High,3.71,370.62,1634,0.13218390804597702,348.0,46.0,4.31
T00093,R0201,Zone_14,12.92,122.47,62.22,2024-03-08,0,4,3,4.146620706787472,2.6333266549062735,11.066616465749592,-1.4128524801801698,-0.050088396610824815,0.6414432680107868,0.09089925443827979,0.5065359477124183,0.6728586171310631,0,0,0,Med,13.68,167.20600000000002,2463,0.16022099447513813,181.0,29.0,4.476653239313246
T00094,R0862,Zone_10,14.03,66.09,487.35859999999997,2024-04-06,0,5,4,6.191049972058893,2.710048203764883,8.129575634681062,1.6684891639284896,0.11340239752410854,-0.49586103774624757,1.0,0.5518790849673202,0.34961586973970876,0,1,1,Low,18.1775,391.43396810799845,1842,0.8378378378378378,37.0,31.0,3.52
T00095,R0685,Zone_33,23.91,97.25,487.35859999999997,2023-03-31,0,4,3,6.191049972058893,3.215269329274089,9.86154146165801,1.6684891639284896,1.5686177543287414,0.13270232102262774,1.0,0.9554738562091503,0.5282651072124758,0,0,2,Med,23.91,487.35859999999997,1145,0.3925233644859813,107.0,42.0,4.53
T00096,R0978,Zone_28,2.37,36.73,277.4,2023-08-24,0,3,8,5.629058928460265,1.2149127443642704,6.060528029800704,0.14674030904033686,-1.6039873859113183,-1.088114574763391,0.551032252077099,0.07557189542483661,0.18128654970760233,0,1,0,Low,2.37,277.4,2499,0.6301369863013698,73.0,46.0,4.66
T00097,R0838,Zone_4,13.25,141.08,437.66,2024-05-14,0,1,5,6.0837246255332795,2.6567569067146595,11.877710217040994,1.3082810674773595,-0.001483025381520269,1.0168464806773074,0.893726341683927,0.520016339869281,0.7795550968925584,0,0,0,Med,18.84,224.09333333333333,1448,0.0,231.0,0.0,4.0789416703690335
T00098,R0114,Zone_28,1.92,95.055,403.92,2023-02-14,0,1,2,6.003689516730551,1.0715836162801904,9.749615377028983,1.0637385416464276,-1.6702674375876425,0.08842451060870998,0.8215779666475213,0.05718954248366013,0.515680541222337,0,1,0,Low,1.92,403.92,889,0.6857142857142857,70.0,48.0,3.62
T00099,R0004,Zone_11,10.46,89.72,410.07,2023-05-17,0,2,5,6.018763516295763,2.4388627112865935,9.472064188971695,1.1083128313281176,-0.4124193457747312,-0.01919376663878537,0.8347289004493557,0.406045751633987,0.4850934525857126,0,1,1,High,12.885000000000002,309.89,2455,0.1246376811594203,345.0,43.0,4.62
T00100,R0891,Zone_4,19.91,79.11,253.15,2024-03-08,0,4,3,5.537924643892912,3.0402275134405423,8.894380248224156,-0.02902010149315717,0.9794617394280803,-0.23321999374205135,0.499176943996695,0.7920751633986928,0.4242632725604862,0,0,0,High,19.91,253.15,1829,0.07669616519174041,339.0,26.0,4.12
T00101,R0580,Zone_1,22.44,79.49,293.37,2023-12-06,0,2,12,5.684837479488428,3.154443964708812,8.915716460273957,0.26248850517311656,1.3521029188527487,-0.22555458692779684,0.5851819126974726,0.8954248366013072,0.4264419217979589,0,0,1,High,22.44,293.37,2188,0.09937888198757763,322.0,32.0,3.85
T00102,R0902,Zone_13,5.93,7.32,19.711199999999998,2024-01-22,0,0,1,3.030674616751555,1.9358598132018119,2.705549851693737,-1.7209499704600133,-1.07963853264973,-1.6813767179403045,0.0,0.22099673202614378,0.012670565302144249,0,0,0,Low,5.93,19.711199999999998,2306,1.1935337210669068,18.0,21.48360697920432,4.48
T00103,R0191,Zone_6,9.72,26.34,178.83,2024-05-16,0,3,5,5.192011960177106,2.372111155642656,5.132250968142536,-0.5676804607034373,-0.5214132085313535,-1.2977029347636673,0.3402537895003801,0.37581699346405234,0.12171769292512329,0,0,1,Low,9.72,178.83,1416,0.22641509433962265,53.0,12.0,4.3
T00104,R0556,Zone_16,17.338819412350496,135.1,130.4,2023-07-22,0,5,7,4.8782461060505105,2.909020092474464,11.623252556836231,-0.9186939321317724,0.6007551122756999,0.8962171839687744,0.2366928587649584,0.6870432766483046,0.7452700378396974,0,0,1,High,14.57440970617525,198.13319259787448,1954,0.0031746031746031746,315.0,1.0,3.45
T00105,R0178,Zone_2,12.86,126.7,217.72,2023-04-03,0,0,4,5.38779237297564,2.6290069937617573,11.256109452204168,-0.2858114971715779,-0.0589257368343348,0.7267713491273576,0.42341473511880967,0.5040849673202614,0.6971104231166152,0,0,2,High,17.013333333333332,196.9,994,0.025380710659898477,394.0,10.0,3.1
T00106,R0326,Zone_10,2.41,60.89,291.41381225164355,2023-10-08,0,6,10,5.678169964282688,1.2267122912954254,7.803204469959762,0.2483103459264476,-1.5980958257623117,-0.6007560783623629,0.5809988727653432,0.07720588235294118,0.31980277491113407,0,1,2,Low,9.643333333333333,234.77193741721453,1276,0.746268656716418,67.0,50.0,3.54
T00107,R0517,Zone_35,1.4100000000000001,163.65,272.192,2023-11-29,0,2,11,5.610174844691025,0.8796267475025636,12.792575972023775,0.10899349592452522,-1.7453848294874768,1.4721313011976382,0.5398956564283262,0.0363562091503268,0.9089553950235066,0,1,2,Low,5.99,249.626,2177,0.029411764705882353,34.0,1.0,3.33
T00108,R0375,Zone_23,23.98,166.18,88.75,2023-02-02,0,3,2,4.497028027368389,3.2180755046974316,12.89108218886219,-1.2205669671305368,1.578927984589503,1.5231667728820175,0.14763003065985186,0.9583333333333334,0.9234606123151017,0,0,0,Med,23.98,88.75,864,0.10921985815602837,282.0,30.8,3.11
T00109,R0835,Zone_3,4.67,154.26,212.71,2023-09-03,0,6,9,5.3646199558021,1.7351891177396608,12.42014492669067,-0.3221232355951987,-1.265222677343438,1.2827150643927683,0.41270153538755916,0.16952614379084965,0.8551198257080611,0,1,2,Med,2.9299999999999997,246.735,2325,0.08762886597938144,194.0,17.0,4.03
T00110,R0217,Zone_31,24.38,151.51,191.1,2023-11-06,0,0,11,5.258016069774511,3.2339614622862416,12.308939840619905,-0.47874931689947964,1.6378435860795688,1.2272417256053996,0.36649150620745463,0.9746732026143791,0.8393532851737187,0,0,1,High,24.38,191.1,1453,0.07124681933842239,393.0,28.0,3.42
T00111,R0816,Zone_31,7.18,62.78,164.66,2023-12-18,0,0,12,5.109937495170118,2.1016921506146558,7.923383115816122,-0.6703825232708441,-0.8955272779932734,-0.5626307655230441,0.3099531826756655,0.2720588235294118,0.3306386882238276,0,0,0,High,15.555,325.21999999999997,1244,0.048723897911832945,431.0,21.0,3.41
T00112,R0038,Zone_28,21.06,38.76,441.11,2023-02-24,0,4,2,6.091558719893281,3.0937660138253564,6.2257529665093525,1.3332861568109904,1.1488440937120201,-1.047165164676715,0.901103694792273,0.8390522875816993,0.19292512326568056,0,0,2,Med,11.139999999999999,266.775,918,0.0990990990990991,111.0,11.0,4.43
T00113,R0896,Zone_31,5.83,119.87,333.14,2023-03-16,0,3,3,5.8115600668296326,1.9213246735826988,10.94851588115942,0.550735578448047,-1.0943674330222464,0.5889957477027293,0.6702246179493353,0.21691176470588236,0.6579520697167758,0,1,1,Low,10.6075,344.22,1198,16.0,1.0,16.0,3.23
T00114,R0542,Zone_24,3.66,95.055,404.2,2023-05-18,0,3,5,6.004380772374528,1.5390154481375546,9.749615377028983,1.065767940201041,-1.413984571105855,0.08842451060870998,0.8221767083490682,0.12826797385620914,0.515680541222337,0,1,0,Med,11.61,312.815,1881,0.0425531914893617,282.0,12.0,4.99
T00115,R0607,Zone_10,5.21,125.49,349.18,2023-11-23,0,3,11,5.858447307998171,1.8261608959453874,11.202231920470135,0.66699112421948,-1.185686615331849,0.7023630800609152,0.7045239639950955,0.19158496732026142,0.6901731452815045,0,1,1,Med,9.849166666666667,303.25333333333333,2147,0.16326530612244897,171.5,28.0,3.66
T00116,R0776,Zone_30,13.5775,40.16,381.01,2024-04-04,0,3,4,5.945446786274408,2.679479244114174,6.337191807101943,0.8976902527671551,0.04675412333847143,-1.0189241922031456,0.7725880652816631,0.5333946078431373,0.20095172571952757,0,0,1,High,13.68875,223.115,2275,0.05726872246696035,454.0,26.0,3.41
T00117,R0692,Zone_23,12.32,95.055,459.52,2023-08-11,0,4,8,6.132356285805463,2.589266665112243,9.749615377028983,1.4667191117768306,-0.1384617988459239,0.08842451060870998,0.9404709616689839,0.4820261437908497,0.515680541222337,0,1,0,High,9.9625,335.0275,1402,0.04611650485436893,412.0,19.0,3.31
T00118,R0160,Zone_33,20.2,85.69,133.53,2023-01-21,0,5,1,4.901787222497451,3.054001181677967,9.256889326334198,-0.8960081554319853,1.022175550508378,-0.10048742311627473,0.2433859356429652,0.8039215686274509,0.4619883040935673,0,0,1,Med,16.4925,244.23822417803513,1294,0.08118081180811808,271.0,22.0,3.23
T00119,R0370,Zone_13,13.26,21.72,383.73,2024-04-24,0,2,4,5.95254178956152,2.65745841498615,4.6604720790924175,0.9174044101548297,-1.0135344268647914e-05,-1.3908981439264467,0.7784044132395477,0.5204248366013071,0.09522990482742805,0,0,0,High,13.26,383.73,1329,0.10191082802547771,314.0,32.0,4.34
T00120,R0663,Zone_18,13.84,5.29,102.41,2023-08-06,0,6,8,4.638701669196884,2.6973262377392344,2.3,-1.121561309073319,0.08541748681632721,-1.72232612802698,0.17684007224246304,0.5441176470588235,0.0010319917440660444,0,0,2,High,13.84,102.41,2369,0.0790273556231003,329.0,26.0,3.43
T00121,R0597,Zone_8,15.17,35.86,445.08,2023-10-28,0,5,10,6.100498308132105,2.783157673589016,5.988321968631947,1.362060129174618,0.281311861770797,-1.1056643219433948,0.9095929967749207,0.5984477124183006,0.17629858961128314,0,0,1,Med,13.213333333333333,349.45953333333335,1142,0.13286713286713286,143.0,19.0,3.52
T00122,R0764,Zone_26,15.85,73.56,377.23,2023-02-23,0,3,2,5.935502476187912,2.8243506567983707,8.576712656956627,0.8702933722798725,0.38146838430390934,-0.34517527747655896,0.7645050523107796,0.6262254901960784,0.39244352711844976,0,0,0,High,16.46666666666667,266.5366666666667,2398,0.017699115044247787,452.0,8.0,4.0
T00123,R0040,Zone_16,8.37,105.86200000000001,261.416,2023-04-26,0,2,4,5.5699310308207535,2.2375130962503307,10.288926085845889,0.030890642979826827,-0.7202533635603268,0.3064246459814711,0.5168526543716484,0.32066993464052285,0.5776401788785691,0,0,0,Med,9.149999999999999,163.403,2056,0.21323529411764705,136.0,29.0,3.04
T00124,R0544,Zone_8,22.08,79.61,480.2,2023-08-24,0,3,8,6.176282984100524,3.138966441639899,8.922443611477744,1.6166046907390021,1.2990788775116886,-0.22313393214434796,0.9846923130546648,0.8807189542483659,0.427129916294003,0,0,0,Med,17.474999999999998,278.59,1598,0.0946969696969697,264.0,25.0,4.34
T00125,R0625,Zone_31,13.577499999999999,74.33,414.16,2023-08-07,0,0,8,6.0286639880970885,2.679479244114174,8.621484790916238,1.1379565459294372,0.046754123338471176,-0.3296427426160958,0.8434748060183807,0.5333946078431372,0.3968581584680656,0,0,1,High,13.577499999999999,414.16,1540,0.11581920903954802,354.0,41.0,3.74
T00126,R0626,Zone_23,4.16,144.95,77.65,2023-10-02,0,0,10,4.365007629504287,1.6409365794934714,12.039518262787759,-1.3010181241170022,-1.3403400692432723,1.0949125974435312,0.12389419891995554,0.14869281045751634,0.8017429193899783,0,0,1,Low,4.16,77.65,1961,0.03333333333333333,30.0,1.0,3.08
T00127,R0411,Zone_1,19.5,26.07,19.711199999999998,2023-02-16,0,3,2,3.030674616751555,3.0204248861443626,5.105878964487897,-1.7209499704600133,0.9190732479007625,-1.3031494080264272,0.0,0.7753267973856209,0.1201697053090242,0,0,0,High,19.045,126.3186,2647,0.05421686746987952,332.0,18.0,4.78
T00128,R0066,Zone_2,20.01,172.59,486.82,2024-06-19,0,2,6,6.18994648535133,3.044998514856909,13.137351331223504,1.664585470851651,0.9941906398005971,1.6524700825645748,0.9988482775698102,0.7961601307189543,0.960210984978787,0,0,2,Med,16.016666666666666,259.25333333333333,2051,0.03550295857988166,253.5,9.0,3.37
T00129,R0315,Zone_15,9.59,95.055,263.47,2023-07-03,0,0,7,5.577727823315549,2.359910159613315,9.749615377028983,0.04577773094831353,-0.5405607790156252,0.08842451060870998,0.5212448524251392,0.37050653594771243,0.515680541222337,0,0,0,Low,9.59,263.47,878,0.07058823529411765,85.0,6.0,3.63
T00130,R0018,Zone_29,15.385,48.7,125.8,2023-12-06,0,2,12,4.842611042003125,2.7963662821507778,6.978538528947161,-0.9520340512432806,0.3129789975717075,-0.8466542601143716,0.2268563879538302,0.6072303921568627,0.24991400068799452,0,0,1,High,15.385,125.8,2449,0.08008149206832704,487.0,38.99968663727527,3.61
T00131,R0814,Zone_32,24.5,146.89,212.73,2023-06-24,0,5,6,5.364713536187719,3.2386784521643803,12.119818480488888,-0.3219782785555836,1.6555182665265888,1.1340465164426203,0.4127443026519553,0.9795751633986928,0.8128654970760234,0,0,0,Med,24.5,212.73,2212,0.004651162790697674,215.0,1.0,3.64
T00132,R0037,Zone_28,20.92,59.16,326.88,2023-04-06,0,3,4,5.79264768778483,3.087399462079815,7.691553809211764,0.5053640250484729,1.1282236331904976,-0.6356538514904168,0.6568384641933217,0.8333333333333334,0.30988418759316594,0,0,1,Med,20.92,326.88,1507,0.13740458015267176,262.0,36.0,4.69
T00133,R0242,Zone_19,12.19,172.07,95.78,2024-03-12,0,1,3,4.572440361365173,2.579458966729223,13.11754550211281,-1.1696145677057754,-0.1576093693301955,1.6419805785029633,0.16266272409511956,0.47671568627450983,0.9572296754959294,0,0,0,Med,12.19,95.78,1760,0.09778209996989022,255.85966850828729,25.01849568434032,4.007497243660419
T00134,R0934,Zone_11,17.47,178.17,431.54,2023-05-24,0,2,5,6.069674807644542,2.9161477942111484,13.348033563038415,1.2639242133550919,0.6200765703386769,1.7650305299949445,0.8806395587786868,0.6924019607843137,0.9922027290448344,0,0,0,Med,12.515,284.315,1543,0.05333333333333334,300.0,16.0,4.92
T00135,R0129,Zone_12,9.21,151.61,93.23,2024-02-29,0,3,2,4.545738602218665,2.3233676321765744,12.313001258832065,-1.18809659025672,-0.5965306004311878,1.2292589379249408,0.15720989788460282,0.354983660130719,0.8399266139204222,0,0,0,Med,7.59,233.72,902,0.11728395061728394,162.0,19.0,4.52
T00136,R0792,Zone_1,10.55,103.82,52.15,2023-09-14,0,3,9,3.973118104787957,2.446685436967803,10.18920997918877,-1.4858383496264498,-0.39916333543946636,0.26523317041645017,0.06936593681478824,0.40972222222222227,0.5659328058708865,0,0,1,High,13.953333333333333,238.59116457512732,2598,0.03208556149732621,374.0,12.0,3.55
T00137,R0687,Zone_15,3.34,87.55,129.6,2023-04-03,0,0,4,4.8721392168423305,1.4678743481123135,9.35681569766125,-0.9244922137163826,-1.461117052297908,-0.06296727397281812,0.23498216818911002,0.11519607843137253,0.4726522187822498,0,1,2,Med,13.18,273.3933333333334,2133,0.09778209996989022,255.85966850828729,25.01849568434032,4.007497243660419
T00138,R0807,Zone_35,17.95,60.6,281.15266668920617,2024-03-14,0,3,3,5.642448295687892,2.9418039315284354,7.784600182411426,0.173939081736842,0.6907752921267563,-0.6066059940890309,0.5590568165015056,0.7120098039215685,0.3181401215456943,0,0,2,High,14.251,236.26293333784125,2145,0.04758422533280184,485.0,23.078349286408894,4.42
T00139,R0772,Zone_10,10.794,35.92,350.794,2023-03-11,0,5,3,5.863045777013048,2.4675909275783123,5.993329625508679,0.6786891573164308,-0.3632248185305261,-1.1044539945516703,0.7079752822318696,0.4196895424836602,0.17664258685930517,0,0,1,Med,10.794,350.794,1732,0.047619047619047616,247.8,11.8,3.77
T00140,R0871,Zone_24,6.15,88.13,157.36,2023-06-13,0,1,6,5.06487092223793,1.9671123567059163,9.387757985802574,-0.7232918427304112,-1.0472349518301936,-0.051267442519482224,0.29434313117104904,0.22998366013071894,0.4759775255131293,0,0,0,High,15.16,322.35929999999996,1904,0.0786864420271884,399.0,31.39589036884817,4.07
T00141,R0162,Zone_31,0.9500000000000001,21.82,261.19,2023-11-20,0,0,11,5.569069431776972,0.6678293725756554,4.671188285650665,0.029252628432174473,-1.813137771201053,-1.3888809316069062,0.5163693842839713,0.017565359477124183,0.09580323357413141,0,1,1,Low,8.1675,150.67,1247,0.6,25.0,15.0,4.44
T00142,R0160,Zone_34,11.56,20.82,236.62,2023-10-10,0,1,10,5.470672759030141,2.5305171610400525,4.5628938186199335,-0.14882709473516378,-0.2504014416770495,-1.409053054802313,0.4638297999732277,0.4509803921568628,0.09006994610709781,0,0,1,Med,16.4925,244.23822417803513,1294,0.08118081180811808,271.0,22.0,3.23
T00143,R0948,Zone_32,3.41,141.12,272.192,2023-06-07,0,2,6,5.610174844691025,1.4838746894587547,11.879393923933998,0.10899349592452522,-1.4508068220371464,1.0176533656051234,0.5398956564283262,0.11805555555555555,0.7797844283912397,0,1,2,Med,11.58,162.471,2172,0.09778209996989022,255.85966850828729,25.01849568434032,4.007497243660419
T00144,R0993,Zone_27,15.259999999999998,152.77,91.98,2023-05-20,0,5,5,4.532384416262439,2.7887081041196646,12.360016181219182,-1.1971564052326733,0.2945678721060616,1.2526586008316125,0.15453694385983974,0.6021241830065358,0.8465772273821811,0,0,1,Med,15.259999999999998,91.98,2571,0.152317880794702,151.0,23.0,4.97
T00145,R0293,Zone_30,4.12,114.36,19.711199999999998,2023-10-03,0,1,10,3.030674616751555,1.6331544390514163,10.69392350823588,-1.7209499704600133,-1.3462316293922791,0.4778473488960378,0.0,0.14705882352941177,0.6263616557734206,0,0,0,Med,10.695,246.00276886598837,1482,0.08849557522123894,113.0,10.0,4.4
T00146,R0655,Zone_35,17.24,48.51,95.54,2023-10-05,0,3,10,4.569957430232347,2.9036169846461855,6.964912059746339,-1.1713540521811583,0.5862000994818889,-0.850486963521499,0.16214951692236504,0.6830065359477123,0.24882467606925812,0,0,0,Med,10.059999999999999,183.866,1816,0.10566037735849057,265.0,28.0,3.65
T00147,R0046,Zone_12,14.41,104.69,176.59,2024-03-14,0,3,3,5.179477522666504,2.7350166493320245,10.231813133555557,-0.5839156491403457,0.16937221893967144,0.2827829175964542,0.33546385588800454,0.5674019607843137,0.5709207659672056,0,0,2,Low,16.1,252.46503915566808,1988,0.06172839506172839,81.0,5.0,3.05
